_Artist_ID,Biography,Start_Date_Disp,End_Date_Disp,Display_Name,First_Name,Last_Name,Nat_Culture_L2,Sort_Name,Artist_Code
1100,,1840,1916,Odilon Redon,Odilon,Redon,French,"Redon, Odilon",500007292
1101,,1920,,Maynard Reece,Maynard,Reece,American,"Reece, Maynard",500054167
1102,,,,Michael Reece,Michael,Reece,American,"Reece, Michael",
1103,,,,Barbara Reed,Barbara,Reed,American,"Reed, Barbara",
1104,,1947,,Scott Reed,Scott,Reed,American,"Reed, Scott",
1105,,,,Michael Reed,Michael,Reed,,"Reed, Michael",
1106,,1754,1829,Jean Baptiste Regnault,Jean Baptiste,Regnault,American,"Regnault, Jean Baptiste",500028440
1107,,1932,2012,Murray Reich,Murray,Reich,American,"Reich, Murray",500045142
1108,,,,Kyzak Rembex,Kyzak,Rembex,,"Rembex, Kyzak",
1109,,,,Kozac Rembex,Kozac,Rembex,,"Rembex, Kozac",
1110,,1606,1669,Rembrandt van Rijn,Rembrandt van,Rijn,Dutch,"Rijn, Rembrandt van",500011051
1987,,1923,1971,Diane Arbus,Diane,Arbus,American,"Arbus, Diane",500012758
1674,,1952,,John Newman,John,Newman,American,"Newman, John",500109626
1113,,1841,1919,Pierre-Auguste Renoir,Pierre-Auguste,Renoir,French,"Renoir, Pierre-Auguste",500115467
1986,,1796,1886,Asher Brown Durand,Asher Brown,Durand,American,"Durand, Asher Brown",500026080
1115,,1928,,Paul Resika,Paul,Resika,American,"Resika, Paul",500007630
1116,,1928,,Don Resnick,Don,Resnick,American,"Resnick, Don",500045143
1117,,,,M.C. Richards,M.C.,Richards,,"Richards, M.C.",
1118,,1907,2002,George Rickey,George,Rickey,American,"Rickey, George",500056254
1119,,,,Jorge Rig . . .,Jorge,Rig . . .,Mexican,"Rig . . ., Jorge",
1120,,1825,1874,William Henry Rinehart,William Henry,Rinehart,Usa,"Rinehart, William Henry",500031700
1121,Obituary found in The Hartford Courant: http://articles.courant.com/2000-01-16/news/0001150963_1_university-art-ceramics-cranbrook-academy,1926,2000,Mary Risley,Mary,Risley,American,"Risley, Mary",
1122,,1962,,Pipilotti Rist,Pipilotti,Rist,Swiss,"Rist, Pipilotti",500115980
1123,,1906,1976,Chris Ritter,Chris,Ritter,American,"Ritter, Chris",
1124,,1950,,Kay Ritter,Kay,Ritter,American,"Ritter, Kay",
1125,,1886,1957,Diego Rivera,Diego,Rivera,Mexican,"Rivera, Diego",500025126
1126,,1950,,Marguerite Robichaux,Marguerite,Robichaux,American,"Robichaux, Marguerite",
1127,,1852,1896,Theodore Robinson,Theodore,Robinson,American,"Robinson, Theodore",500004025
1128,,CONTEMPORARY,,Liv Kristin Robinson,Liv Kristin,Robinson,American,"Robinson, Liv Kristin",
1129,,,,Niccolo Roccatagliata (Circle Of),Niccolo,Roccatagliata (Circle Of),Italian,"Roccatagliata (Circle Of), Niccolo",
1130,,,,Jacque Rochester,Jacque,Rochester,American,"Rochester, Jacque",
1131,,1840,1917,Auguste Rodin,Auguste,Rodin,French,"Rodin, Auguste",500016619
1132,,1905,1984,Kurt Roesch,Kurt,Roesch,American,"Roesch, Kurt",500012400
1133,,1890,1955,Herman Roessler,Herman,Roessler,American,"Roessler, Herman",
1134,,1881,1967,Gretchen W. Rogers,Gretchen W.,Rogers,American,"Rogers, Gretchen W.",500105093
1135,,1829,1904,John Rogers,John,Rogers,American,"Rogers, John",
1136,,1849,1938,Christian Rohlfs,Christian,Rohlfs,German,"Rohlfs, Christian",500017013
1137,,1900,1974,Meyers Rohowsky,Meyers,Rohowsky,American,"Rohowsky, Meyers",
1138,,,,Roistrand Factory,,Roistrand Factory,Swedish,Roistrand Factory,
1139,,1734,1802,George Romney,George,Romney,English,"Romney, George",500115779
1140,,,,Rookwood,,Rookwood,,Rookwood,
1141,,1917,,Ednah Root,Ednah,Root,American,"Root, Ednah",
1142,,1912,1988,James Rosati,James,Rosati,American,"Rosati, James",500099155
1143,,1896,1972,Samuel Rosenberg,Samuel,Rosenberg,American,"Rosenberg, Samuel",500112873
1144,,1913,1992,Ralph Rosenborg,Ralph,Rosenborg,American,"Rosenborg, Ralph",
1145,,,,Marguerite Rosenfelt,Marguerite,Rosenfelt,,"Rosenfelt, Marguerite",
1146,,1933,,James Rosenquist,James,Rosenquist,American,"Rosenquist, James",500021855
1147,,1935,,Stephen Rosenthal,Stephen,Rosenthal,American,"Rosenthal, Stephen",500070618
1148,,1943,,Martha Rosler,Martha,Rosler,American,"Rosler, Martha",500097623
1149,,1933,,Stuart Ross,Stuart,Ross,British,"Ross, Stuart",
1150,,1952,,Clifford Ross,Clifford,Ross,American,"Ross, Clifford",500076046
1151,,1907,1981,Theodore J. Roszak,Theodore J.,Roszak,American (b. Poland),"Roszak, Theodore J.",
1152,,1936,,Frank Roth,Frank,Roth,American,"Roth, Frank",500031024
1153,,,,Howard Rothchild,Howard,Rothchild,,"Rothchild, Howard",
1154,,1947,,Michael Rothschild,Michael,Rothschild,American,"Rothschild, Michael",
1155,,1871,1958,Georges Rouault,Georges,Rouault,French,"Rouault, Georges",500024798
1156,,,,E.C. Rowe,E.C.,Rowe,American,"Rowe, E.C.",
1157,,1756,1827,Thomas Rowlandson,Thomas,Rowlandson,English,"Rowlandson, Thomas",500006930
1158,,,,Royal Doulton,,Royal Doulton,English,Royal Doulton,
1159,,1953,,Leo Rubinfien,Leo,Rubinfien,American,"Rubinfien, Leo",
1160,,1821,1877,John F. Runge,John F.,Runge,American,"Runge, John F.",
1161,,1937,,Edward Ruscha,Edward,Ruscha,American,"Ruscha, Edward",500024159
1162,,1975,,Benjamin Rush,Benjamin,Rush,American,"Rush, Benjamin",
1163,,,,Russel,,Russel,,Russel,
1164,,1864,1926,Charles M Russell,Charles M,Russell,American,"Russell, Charles M",500009086
1165,,17TH CENTURY,,Russian Or Greek,,Russian Or Greek,,Russian Or Greek,
1166,,1889,1954,Anne Ryan,Anne,Ryan,American,"Ryan, Anne",500020957
1167,,1868,1949,Chauncey Foster Ryder,Chauncey Foster,Ryder,American,"Ryder, Chauncey Foster",500021744
1168,,1969,,Will Ryman,Will,Ryman,American,"Ryman, Will",
1169,,1898,1963,Kay Sage,Kay,Sage,American,"Sage, Kay",500025288
1170,,1848,1907,Augustus Saint-Gaudens,Augustus,Saint-Gaudens,American,"Saint-Gaudens, Augustus",500124332
1171,,1907,1997,Kiyoshi Saito,Kiyoshi,Saito,Japanese,"Saito, Kiyoshi",500169214
1172,,1974,,Anri Sala,Anri,Sala,Albanian,"Sala, Anri",500116366
1173,,1900,1990,Elizabeth Saltonstall,Elizabeth,Saltonstall,American,"Saltonstall, Elizabeth",
1174,,1849,1929,Percy A. Sanborn,Percy A.,Sanborn,American,"Sanborn, Percy A.",
1175,,1849,1929,Percy Sanborn,Percy,Sanborn,American,"Sanborn, Percy",
1176,,,,Goldie T. Sandman,Goldie T.,Sandman,American,"Sandman, Goldie T.",
1177,,1856,1925,John Singer Sargent,John Singer,Sargent,American,"Sargent, John Singer",500023972
1178,,,,Thomas Satchwell,Thomas,Satchwell,English,"Satchwell, Thomas",
1179,,,,Saxbo,,Saxbo,,Saxbo,
1180,,,,Saxbo Studio (Eva Staehr-Nielson?),,Saxbo Studio (Eva Staehr-Nielson?),Danish,Saxbo Studio (Eva Staehr-Nielson?),
1181,,,,Saxby Studio,,Saxby Studio,Danish,Saxby Studio,
1182,,1893,1971,Carl Saxild,Carl,Saxild,American,"Saxild, Carl",
1183,Obituary found in The New York Times: http://www.nytimes.com/2001/08/03/arts/italo-scanga-69-an-artist-inspired-by-found-objects.html,1932,2001,Italo Scanga,Italo,Scanga,Italian,"Scanga, Italo",500076393
1184,,,,Mary And Ed Scheier,Mary And Ed,Scheier,American,"Scheier, Mary And Ed",
1185,,,,Edwin Scheier,Edwin,Scheier,American,"Scheier, Edwin",
1186,,,,Ed And Mary Scheier,Ed And Mary,Scheier,,"Scheier, Ed And Mary",
1187,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;Durham, N.H. Exhibited throughout the United States, Europe and Japan...1962-Featured at Brooklyn Museum Show &quot;8 Masters of Contemporary American Crafts&quot;...1959-Award winner, Ceramic International...1962-Represented in &quot;1000 Years of American Pottery&quot; Museum of Contemporary Crafts, New York City.&quot;",,,Ed And Mary Scheirer,Ed And Mary,Scheirer,,"Scheirer, Ed And Mary",
1188,,1904,1972,Gunnlaugur Scheving,Gunnlaugur,Scheving,Icelandic,"Scheving, Gunnlaugur",500122000
1189,,1869,1955,Alice O. Schille,Alice O.,Schille,American,"Schille, Alice O.",
1190,,1876,1949,Adolf Schinnerer,Adolf,Schinnerer,German,"Schinnerer, Adolf",500354397
1191,,,,Schlag,,Schlag,,Schlag,
1192,,1888,1964,Werner Schmidt,Werner,Schmidt,German,"Schmidt, Werner",
1193,,,,S.C. Schnuberg,S.C.,Schnuberg,,"Schnuberg, S.C.",
1194,,1919,1997,Jason Schoener,Jason,Schoener,American,"Schoener, Jason",500004721
1195,,1912,1995,Karl Schrag,Karl,Schrag,American (b. Germany),"Schrag, Karl",500055512
1196,,1892,1970,Otto Schubert,Otto,Schubert,German,"Schubert, Otto",500358823
1197,,1916,1992,Jon Schueler,Jon,Schueler,American,"Schueler, Jon",
1198,,1976,,Dana Schutz,Dana,Schutz,American,"Schutz, Dana",500126065
1199,,1935,,Carl E. Schwartz,Carl E.,Schwartz,American,"Schwartz, Carl E.",
1200,,1815,1907,J. W. A. Scott,J. W. A.,Scott,American,"Scott, J. W. A.",500023962
1201,,1883,,Caleb Scribner,Caleb,Scribner,American,"Scribner, Caleb",
1202,,1945,,Sean Scully,Sean,Scully,American (b. Ireland),"Scully, Sean",500025169
1203,,1809,1886,Edward Seager,Edward,Seager,American,"Seager, Edward",
1204,,1920,2011,Ronald Searle,Ronald,Searle,English,"Searle, Ronald",500015772
1205,,1938,,Richard Serra,Richard,Serra,American,"Serra, Richard",500029327
1206,,1950s,,Jean Claude Severe,Jean Claude,Severe,Haitian,"Severe, Jean Claude",
1207,,1927,,Thomas Sgouros,Thomas,Sgouros,American,"Sgouros, Thomas",
1208,,1898,1969,Ben Shahn,Ben,Shahn,"American, b. Lithuania","Shahn, Ben",500005524
1209,,1940,,Abby Shahn,Abby,Shahn,American,"Shahn, Abby",
1210,,1941,,Joel Shapiro,Joel,Shapiro,American,"Shapiro, Joel",500118704
1211,,,,Jonathan Sharlin,Jonathan,Sharlin,American,"Sharlin, Jonathan",
1212,,1943,,Susan Shatter,Susan,Shatter,American,"Shatter, Susan",500065344
1213,,1879,1946,Sydney Dale Shaw,Sydney Dale,Shaw,American (b. England),"Shaw, Sydney Dale",500064771
1214,,1892,1974,Charles Green Shaw,Charles Green,Shaw,American,"Shaw, Charles Green",500025487
1215,,,,Oliver Shaw,Oliver,Shaw,American,"Shaw, Oliver",
1216,,,,T.W. Shaw,T.W.,Shaw,,"Shaw, T.W.",
1217,,1769,1850,Sir Martin Archer Shee,Sir Martin Archer,Shee,Irish,"Shee, Sir Martin Archer",
1218,,1883,1965,Charles Sheeler,Charles,Sheeler,American,"Sheeler, Charles",500115325
1219,,1933,,Rhoda Sherbell,Rhoda,Sherbell,American,"Sherbell, Rhoda",
1220,,1967,,Koji Shimizu,Koji,Shimizu,Japanese,"Shimizu, Koji",
1221,,1948,,Tsuji Shinroku,Tsuji,Shinroku,Japanese,"Shinroku, Tsuji",
1222,,,,H. Sim,H.,Sim,,"Sim, H.",
1223,,1908,1993,Helena Simkhovitch,Helena,Simkhovitch,American,"Simkhovitch, Helena",500330283
1224,,1917,1997,Sidney Simon,Sidney,Simon,American,"Simon, Sidney",500344795
1225,,1704,1780,William Simpkins,William,Simpkins,American,"Simpkins, William",500330606
1226,,1903,1991,Aaron Siskind,Aaron,Siskind,American,"Siskind, Aaron",500024299
1227,,1928,,Laurence Sisson,Laurence,Sisson,American,"Sisson, Laurence",
1228,,1942,,Arlene Slavin,Arlene,Slavin,American,"Slavin, Arlene",500103336
1229,,1871,1951,John Sloan,John,Sloan,American,"Sloan, John",500014645
1230,,1951,,Hunt Slonem,Hunt,Slonem,American,"Slonem, Hunt",500088760
1231,,1688,1751,John Smibert,John,Smibert,American,"Smibert, John",500006043
1232,,1909,1995,Lawrence Beall Smith,Lawrence Beall,Smith,American,"Smith, Lawrence Beall",500055671
1233,,1879,1967,Frank Vining Smith,Frank Vining,Smith,American,"Smith, Frank Vining",500018008
1234,,1812,1896,Russell Smith,Russell,Smith,American (b. Scotland),"Smith, Russell",500019307
1235,,1959,,Ray Smith,Ray,Smith,Mexican American,"Smith, Ray",500118686
1236,,,,Wynn Smith,Wynn,Smith,American,"Smith, Wynn",
1237,,1954,,Kiki Smith,Kiki,Smith,American,"Smith, Kiki",500115982
1238,,,,J. S. Smith,J. S.,Smith,American,"Smith, J. S.",
1239,,1943,,David Smyth,David,Smyth,American,"Smyth, David",500021111
1240,,1927,,Kenneth Snelson,Kenneth,Snelson,American,"Snelson, Kenneth",500007005
1241,,1909,2008,Joseph Solman,Joseph,Solman,American (b. Russia),"Solman, Joseph",500023702
1242,,1917,2004,Syd Solomon,Syd,Solomon,American,"Solomon, Syd",500026326
1243,,,,Kirsten Solvang,Kirsten,Solvang,,"Solvang, Kirsten",
1244,,,,Watanabe Sonkei,Watanabe,Sonkei,Japanese,"Sonkei, Watanabe",
1245,,1899,1974,Moses Soyer,Moses,Soyer,American (b. Russia),"Soyer, Moses",500030568
1246,,1899,1987,Raphael Soyer,Raphael,Soyer,American (b. Russia),"Soyer, Raphael",500009897
1247,,,,Spagna,,Spagna,,Spagna,
1248,,1883,1962,Eugene E. Speicher,Eugene E.,Speicher,American,"Speicher, Eugene E.",500003881
1249,,1883,1962,Euguene E. Speicher,Euguene E.,Speicher,American,"Speicher, Euguene E.",500003881
1250,,&quot;1944 &quot;,,Alice Spencer,Alice,Spencer,American,"Spencer, Alice",
1251,,1806,1875,Frederick R. Spencer,Frederick R.,Spencer,American,"Spencer, Frederick R.",500022054
1252,,c. 1425-1428,c. 1504,Savelli Sperandio,Savelli,Sperandio,Italian,"Sperandio, Savelli",500009228
1253,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;Seattle, Wash. 1962-Member, Jury for Awards, Ceramic National...Prof. of Art, University of Washington, Seattle...Exhibitions: Ceramic National, Syracuse; International Exhibition, Prague, Czechoslovakia...1962-1st Prize, Pacific North West Arts &amp; Crafts Fair Award...Awards: Young Americans-1955; National Exhibition of Contemporary Art-1956; Tiffany Scholarship-1957; Miami Ceramic National-1959; Craftsman of the Year, Bellvue Fair-1961&quot;",,,Robert Sperry,Robert,Sperry,,"Sperry, Robert",
1254,,1898,1977,Clay Edgar Spohn,Clay Edgar,Spohn,American,"Spohn, Clay Edgar",500335424
1255,,1887,1971,Carl Sprinchorn,Carl,Sprinchorn,American,"Sprinchorn, Carl",500030288
1256,,1927,,Jack Squier,Jack,Squier,American,"Squier, Jack",
1257,,,,David Staber,David,Staber,American,"Staber, David",
1872,,1856,1935,William Merritt Post,William Merritt,Post,American,"Post, William Merritt",500011969
1259,,1911,1976,Eva Staehr-Nielson,Eva,Staehr-Nielson,Danish,"Staehr-Nielson, Eva",
1260,,1920,1990,Carl Henry Stalhane,Carl Henry,Stalhane,Swedish,"Stalhane, Carl Henry",
1261,,1922,1997,Theodore Stamos,Theodore,Stamos,American,"Stamos, Theodore",500006236
1262,,1915,1988,Margaret Stark,Margaret,Stark,American,"Stark, Margaret",
1263,,1810,1885,Junius Brutus Stearns,Junius Brutus,Stearns,American,"Stearns, Junius Brutus",500003873
1264,,1877,1946,Joseph Stella,Joseph,Stella,American,"Stella, Joseph",500032250
1265,,1877,1957,Maurice Sterne,Maurice,Sterne,American,"Sterne, Maurice",500026464
1266,,1888,1969,William Lester Stevens,William Lester,Stevens,American,"Stevens, William Lester",500027556
1267,,,,Stuart John Stevens,Stuart John,Stevens,,"Stevens, Stuart John",
1268,,1864,1946,Alfred Stieglitz,Alfred,Stieglitz,American,"Stieglitz, Alfred",500024301
1269,,1891,1967,Ary Stillman,Ary,Stillman,American,"Stillman, Ary",500095124
1270,,,,Margaret Vincent Stockler,Margaret Vincent,Stockler,American,"Stockler, Margaret Vincent",
1271,,1926,,Frank Stout (Attributed To),Frank,Stout (Attributed To),American,"Stout (Attributed To), Frank",
1272,,1890,1976,Paul Strand,Paul,Strand,American,"Strand, Paul",500003133
1273,,1896,1987,Henry Strater,Henry,Strater,American,"Strater, Henry",500005838
1274,,1755,1828,Gilbert Stuart,Gilbert,Stuart,American,"Stuart, Gilbert",500010392
1275,,1812,1888,Jane Stuart,Jane,Stuart,American,"Stuart, Jane",500006645
1276,,,,Walter Stuempfig,Walter,Stuempfig,American,"Stuempfig, Walter",
1277,,1896,1976,Joseph Sudek,Joseph,Sudek,Czechoslavakian,"Sudek, Joseph",500021756
1278,Lives and works in Japan and the United States,1948,,Hiroshi Sugimoto,Hiroshi,Sugimoto,Japanese,"Sugimoto, Hiroshi",500036907
1279,,1783,1872,Thomas Sully,Thomas,Sully,American,"Sully, Thomas",500006873
1280,,1957,,Mary Sumner,Mary,Sumner,English,"Sumner, Mary",
1281,,1966,,Ena Swansea,Ena,Swansea,American,"Swansea, Ena",500332521
1282,,1967,,Julianne Swartz,Julianne,Swartz,American,"Swartz, Julianne",500122808
1283,,,,S. H. Swire,S. H.,Swire,American,"Swire, S. H.",
1284,,1839,1915,James Brade Sword,James Brade,Sword,American,"Sword, James Brade",500085661
1285,,1925,2007,John Szarkowski,John,Szarkowski,American,"Szarkowski, John",500125639
1286,,1955,,Philip Taaffe,Philip,Taaffe,American,"Taaffe, Philip",500026290
1287,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;Cleveland, Ohio. Major Purcahse Prize-Ceramic National, 1962...Instructor in ceramics, Cleveland Art Inst...Works in collections of: Cleveland Museum of Art, Smithsonian, Cranbrook Museum, Detriot Institute of Art, Bangkok Museum, Thailand...Exhibited...Ceramic National, Syracuse; Honolulu Academy; Ceramic Institute, Ostend, Belgium; Brussels World Fair; International Cultural Exchange.&quot;",1922,2011,Toshiko Takaezu,Toshiko,Takaezu,American,"Takaezu, Toshiko",500126272
1288,,1878,,Fritz B. Talbot,Fritz B.,Talbot,American,"Talbot, Fritz B.",
1289,,1916,1992,Reuben Tam,Reuben,Tam,American,"Tam, Reuben",500032709
1290,,1899,1991,Rufino Tamayo,Rufino,Tamayo,Mexican,"Tamayo, Rufino",500024331
1291,,1859,1937,Henry Ossawa Tanner,Henry Ossawa,Tanner,American,"Tanner, Henry Ossawa",500005351
1292,,1959,,Stephen Tashjian,Stephen,Tashjian,American,"Tashjian, Stephen",
1293,,1755,1830,Nicolas Antoine Taunay,Nicolas Antoine,Taunay,French,"Taunay, Nicolas Antoine",500019829
1294,,1883,1980,Bertha Fanning Taylor,Bertha Fanning,Taylor,American,"Taylor, Bertha Fanning",
1295,,1898,1957,Pavel Tchelitchew,Pavel,Tchelitchew,Russian,"Tchelitchew, Pavel",500004010
1296,,1905,1983,Sabina Teichman,Sabina,Teichman,American,"Teichman, Sabina",500032553
1297,,1610,1690,"David Teniers, The Younger",David,"Teniers, The Younger",Flemish,"Teniers, The Younger, David",
1298,,1883,1964,Walther Teutsch,Walther,Teutsch,German,"Teutsch, Walther",
1299,,1849,1921,Abbott H. Thayer,Abbott H.,Thayer,American,"Thayer, Abbott H.",500016002
1300,,1719,1774,Jeremiah Theus,Jeremiah,Theus,American (b. Switzerland),"Theus, Jeremiah",500031293
1301,,1920,,Wayne Thiebaud,Wayne,Thiebaud,American,"Thiebaud, Wayne",500010185
1302,,,,C. David Thomas,C. David,Thomas,American,"Thomas, C. David",
1303,,,,Harold Thomas,Harold,Thomas,English,"Thomas, Harold",
1304,,,,Cora P. Thompkins,Cora P.,Thompkins,American,"Thompkins, Cora P.",
1305,,1892,1982,Susie Wass Thompson,Susie Wass,Thompson,American,"Thompson, Susie Wass",
1306,,1906,2000,William Thon,William,Thon,American,"Thon, William",500023134
1307,,1938,,George Tice,George,Tice,American,"Tice, George",
1308,,1727,1804,Giovanni Domenico Tiepolo,Giovanni Domenico,Tiepolo,Italian,"Tiepolo, Giovanni Domenico",500025154
1309,,1883,1966,Walter Tittle,Walter,Tittle,American,"Tittle, Walter",500003399
1310,,1864,1956,George E. Tobin,George E.,Tobin,American,"Tobin, George E.",
1311,,1864,1901,Henri De Toulouse-Lautrec,Henri De,Toulouse-Lautrec,French,"Toulouse-Lautrec, Henri De",500029114
1312,Obituary found in The Boston Globe: http://www.boston.com/bostonglobe/obituaries/articles/2008/03/16/harold_tovish_86_sculptor_was_ambitious_for_excellence/?page&#61;full,1921,2008,Harold Tovish,Harold,Tovish,American,"Tovish, Harold",500104949
1313,,1923,2008,Hugh Townley,Hugh,Townley,American,"Townley, Hugh",500033502
1314,,,,William Traver,William,Traver,American,"Traver, William",
1315,,1810,1865,Constant Troyon,Constant,Troyon,French,"Troyon, Constant",500003566
1316,,1899,1963,Herman Trunk,Herman,Trunk,American,"Trunk, Herman",
1317,,1865,1952,Katharine Tryon,Katharine,Tryon,American,"Tryon, Katharine",
1318,,1952,,Philip Tsiaras,Philip,Tsiaras,American,"Tsiaras, Philip",500108122
1319,,1866,1939,Allen Tucker,Allen,Tucker,American,"Tucker, Allen",500025045
1320,,1941,,Richard Tuttle,Richard,Tuttle,American,"Tuttle, Richard",500116277
1321,,1853,1902,J.H. (John Henry) Twachtman,J.H. (John Henry),Twachtman,American,"Twachtman, J.H. (John Henry)",
1322,,1853,1902,John Henry Twachtman,John Henry,Twachtman,American,"Twachtman, John Henry",500006514
1323,,1925,,Augustin Ubeda,Augustin,Ubeda,French (b. Spain),"Ubeda, Augustin",500175783
1324,,1900,1975,Hans Uhlmann,Hans,Uhlmann,German,"Uhlmann, Hans",500013425
1325,,,,Unknown,,Unknown,Unknown,Unknown,
1326,,,,Unknown (Illegible Last Name),,Unknown (Illegible Last Name),,Unknown (Illegible Last Name),
1327,,1885,1964,Max Unold,Max,Unold,German,"Unold, Max",500029478
1328,,1750,1806,Utamaro (Copy Of Utamaro),,Utamaro (Copy Of Utamaro),Japanese,Utamaro (Copy Of Utamaro),
1329,,,,Utamaro (Copy),,Utamaro (Copy),Japanese,Utamaro (Copy),
1330,,1883,1955,Maurice Utrillo,Maurice,Utrillo,French,"Utrillo, Maurice",500008404
1331,,,,Helene Valentin,Helene,Valentin,French,"Valentin, Helene",
1332,,1972,,Sam Van Aken,Sam,Van Aken,American,"Van Aken, Sam",
1333,,ca. 1653,1727,Jan Van Dar Vaart,Jan,Van Dar Vaart,Dutch,"Van Dar Vaart, Jan",500327360
1334,,1611,1693,"Willem Van De Velde, The Elder",Willem,"Van De Velde, The Elder",Dutch,"Van De Velde, The Elder, Willem",
1335,,1603,1677,Aert Van Der Neer,Aert,Van Der Neer,Dutch,"Van Der Neer, Aert",500001738
1336,,1621,1675,Allart Van Everdingen,Allart,Van Everdingen,Dutch,"Van Everdingen, Allart",500115159
1337,,1889,1959,Johan Van Hell,Johan,Van Hell,Dutch,"Van Hell, Johan",500023754
1338,,1489,1533,Lucas Van Leyden,Lucas,Van Leyden,Dutch,"Van Leyden, Lucas",500020789
1339,,1610,1685,Adriaen Van Ostade,Adriaen,Van Ostade,Dutch,"Van Ostade, Adriaen",500021654
1340,,1624,1693,Willem Van Romeyn,Willem,Van Romeyn,Dutch,"Van Romeyn, Willem",
1341,,1632,1687,Jurion Van Streek,Jurion,Van Streek,Dutch,"Van Streek, Jurion",500000433
1342,,1880,1964,Carl van Vechten,Carl,van Vechten,American,"van Vechten, Carl",500058409
1343,,1814,1886,Thomas Kirby Van Zandt,Thomas Kirby,Van Zandt,American,"Van Zandt, Thomas Kirby",500050699
1344,,,,Various Artists,,Various Artists,American,Various Artists,
1345,,1908,1997,Victor Vasarely,Victor,Vasarely,Hungarian,"Vasarely, Victor",500030657
1346,,1887,1970,Nicholas Vasilieff,Nicholas,Vasilieff,American (b. Russia),"Vasilieff, Nicholas",500029614
1347,,1758,1836,Carl Vernet,Carl,Vernet,French,"Vernet, Carl",500011057
1348,,1789,1863,Horace Vernet,Horace,Vernet,French,"Vernet, Horace",500024243
1349,,1875,1963,Jacques Villon,Jacques,Villon,French,"Villon, Jacques",500003616
1350,,1930,2010,Tom Vincent,Tom,Vincent,American,"Vincent, Tom",
1351,,1846,1911,Frederick Porter Vinton,Frederick Porter,Vinton,American,"Vinton, Frederick Porter",500012232
1352,,,,Vinton,,Vinton,,Vinton,
1353,,1876,1958,Maurice Vlaminck,Maurice,Vlaminck,French,"Vlaminck, Maurice",
1354,,1871,1994,Leo Von Konig,Leo,Von Konig,German,"Von Konig, Leo",500007527
1355,,1920,1992,David Von Schlegell,David,Von Schlegell,American,"Von Schlegell, David",500052017
1356,,1882,1971,Charles Vyse,Charles,Vyse,English,"Vyse, Charles",500108852
1357,,1852,1898,Jacob Wagner,Jacob,Wagner,American (b. Bavaria),"Wagner, Jacob",
1358,,1936,,Paul Waldman,Paul,Waldman,American,"Waldman, Paul",500106417
1359,,,,James Walford,James,Walford,,"Walford, James",
1360,,1969,,Kara Walker,Kara,Walker,American,"Walker, Kara",
1361,,1880,1965,Abraham Walkowitz,Abraham,Walkowitz,American (b. Russia),"Walkowitz, Abraham",500026928
1362,,,,Wardell &amp; Kempson,,Wardell &amp; Kempson,English (Birmingham),Wardell &amp; Kempson,
1363,,1928,1987,Andy Warhol,Andy,Warhol,American,"Warhol, Andy",500006031
1364,,1866,1965,Cadwallader Washburn,Cadwallader,Washburn,American,"Washburn, Cadwallader",500329660
1365,,1685,1768,John Watson,John,Watson,American (b. Scotland),"Watson, John",500124936
1366,,1839,1914,Wesley Webber,Wesley,Webber,American,"Webber, Wesley",
1367,,1881,1961,Max Weber,Max,Weber,"American, b. Poland","Weber, Max",500029261
1368,,1930,,Larry Webster,Larry,Webster,American,"Webster, Larry",500119529
1369,,1907,2001,Emil Weddige,Emil,Weddige,American (b. Canada),"Weddige, Emil",
1370,,1922,1998,James Weeks,James,Weeks,American,"Weeks, James",500092651
1371,,1899,1989,Katherine Lane Weems,Katherine Lane,Weems,American,"Weems, Katherine Lane",
1372,,1943,,William Wegman,William,Wegman,American,"Wegman, William",500118696
1373,,2/10/42,,Lawrence Weiner,Lawrence,Weiner,American,"Weiner, Lawrence",500013081
1374,,1875,1942,Emil Rudolf Weiss,Emil Rudolf,Weiss,German,"Weiss, Emil Rudolf",500060204
1375,,,,Mrs. G.N. Wellington,Mrs. G.N.,Wellington,,"Wellington, Mrs. G.N.",
1376,,1929,2005,Neil Welliver,Neil,Welliver,American,"Welliver, Neil",
1377,,1925,2009,Mac Wells,Mac,Wells,American,"Wells, Mac",
1378,,1859,1932,Theodore Wendel,Theodore,Wendel,American,"Wendel, Theodore",500022273
1379,,,,Wendell,,Wendell,"American (Albany, N.Y.)",Wendell,
1380,,1783,1820,Benjamin West (Attributed To),Benjamin,West (Attributed To),American,"West (Attributed To), Benjamin",
1381,,1839,1913,Mary Coburn Weston,Mary Coburn,Weston,American,"Weston, Mary Coburn",
1382,,1886,1958,Edward Weston,Edward,Weston,American,"Weston, Edward",500003372
1383,,1915,1993,Aida Whedon,Aida,Whedon,American,"Whedon, Aida",
1384,,1834,1903,James McNeill Whistler,James McNeill,Whistler,American,"Whistler, James McNeill",500012432
1572,,1900,1992,Barbara Morgan,Barbara,Morgan,American,"Morgan, Barbara",500023840
1570,,1958,,Uta Barth,Uta,Barth,American,"Barth, Uta",500331302
1571,,1904,1983,Bill Brandt,Bill,Brandt,English,"Brandt, Bill",500026943
1388,,1891,1960,Dorothy Emmons Whitchurch,Dorothy Emmons,Whitchurch,American,"Whitchurch, Dorothy Emmons",
